Date,Open,High,Low,Close,Adj Close,Volume
2014-01-02,27.782366,27.839401,27.603037,27.724083,27.724083,73129082
2014-01-03,27.770908,27.818977,27.520098,27.521841,27.521841,66917888
2014-01-06,27.721344,27.867046,27.557707,27.828691,27.828691,71037271
2014-01-07,28.019974,28.385853,27.924334,28.365179,28.365179,102486711
2014-01-08,28.543015,28.575891,28.22645,28.42421,28.42421,90036218
2014-01-09,28.479254,28.49868,28.033922,28.150484,28.150484,83692529
2014-01-10,28.370661,28.370661,27.951481,28.148991,28.148991,86061375
2014-01-13,28.056587,28.56568,27.824955,27.969664,27.969664,97118665
2014-01-14,28.342516,28.667547,28.096935,28.627695,28.627695,99676216
2014-01-15,28.717112,28.767174,28.48797,28.608269,28.608269,78300393
2014-01-16,28.620224,28.840151,28.592827,28.79756,28.79756,67608467
2014-01-17,28.813251,28.907398,28.498182,28.655842,28.655842,108457005
2014-01-21,28.914869,28.991333,28.675018,28.983862,28.983862,79492846
2014-01-22,29.056339,29.088221,28.863314,29.016739,29.016739,63091600
2014-01-23,28.891706,28.953724,28.751482,28.894197,28.894197,78256228
2014-01-24,28.667795,28.731058,27.970161,27.990833,27.990833,156283602
2014-01-27,28.047373,28.057335,26.955713,27.427942,27.427942,174796734
2014-01-28,27.654345,28.038654,27.64488,27.970409,27.970409,88739375
2014-01-29,27.873524,27.939028,27.382862,27.569662,27.569662,95552818
2014-01-30,28.518106,28.704659,28.076014,28.278753,28.278753,204419353
2014-01-31,29.174397,29.552729,28.670786,29.414,29.414,223486554
2014-02-03,29.369913,29.432678,28.194571,28.229937,28.229937,183449044
2014-02-04,28.343512,28.767174,28.319103,28.347746,28.347746,112897588
2014-02-05,28.477758,28.661818,28.095192,28.473274,28.473274,96139007
2014-02-06,28.670786,28.895693,28.581619,28.890711,28.890711,78155853
2014-02-07,29.081743,29.337536,28.905655,29.326078,29.326078,105843245
2014-02-10,29.185604,29.449615,29.116365,29.213751,29.213751,78099643
2014-02-11,29.394073,29.685482,29.195818,29.643389,29.643389,82339476
2014-02-12,29.613998,29.638906,29.424212,29.556465,29.556465,69238554
2014-02-13,29.40852,29.885483,29.381371,29.885483,29.885483,73731331
2014-02-14,29.778631,29.997313,29.708645,29.95771,29.95771,87795852
2014-02-18,29.923092,30.208521,29.887974,30.158957,30.158957,84672187
2014-02-19,30.019978,30.117613,29.825706,29.946255,29.946255,84459392
2014-02-20,29.966179,30.05958,29.893452,29.990339,29.990339,68287001
2014-02-21,30.082493,30.133801,29.958708,29.982368,29.982368,74771214
2014-02-24,30.021473,30.390091,30.014996,30.199554,30.199554,67223027
2014-02-25,30.284985,30.498184,30.147499,30.386105,30.386105,57763704
