Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,38.940498,39.481499,38.790001,39.306999,39.306999,33146000
2017-01-04,39.417999,39.567001,39.158001,39.345001,39.345001,21460000
2017-01-05,39.304001,39.723999,39.250999,39.701,39.701,26704000
2017-01-06,39.763,40.395,39.610199,40.307499,40.307499,32804000
2017-01-09,40.32,40.498299,40.141499,40.3325,40.3325,25492000
2017-01-10,40.393002,40.456501,40.175499,40.239498,40.239498,23536000
2017-01-11,40.25,40.407501,40.068501,40.3955,40.3955,21318000
2017-01-12,40.356998,40.369499,39.9585,40.318001,40.318001,27062000
2017-01-13,40.374001,40.561199,40.334499,40.394001,40.394001,21984000
2017-01-17,40.354,40.356998,40.018501,40.230499,40.230499,27242000
2017-01-18,40.290501,40.310249,40.0495,40.303501,40.303501,25888000
2017-01-19,40.256001,40.473999,40.09,40.108749,40.108749,18386000
2017-01-20,40.345501,40.345501,40.084499,40.250999,40.250999,33400000
2017-01-23,40.362499,41.043499,40.187,40.9655,40.9655,39272000
2017-01-24,41.115002,41.294998,40.891048,41.193501,41.193501,29480000
2017-01-25,41.480999,41.788502,41.252998,41.783501,41.783501,29890000
2017-01-26,41.890499,41.900002,41.350498,41.607498,41.607498,59478000
2017-01-27,41.7355,42.0975,41.021999,41.165501,41.165501,59316000
2017-01-30,40.733002,40.792,39.990002,40.116001,40.116001,64932000
2017-01-31,39.842999,40.0625,39.526001,39.8395,39.8395,43212000
2017-02-01,39.984001,40.059502,39.559502,39.784752,39.784752,40594000
2017-02-02,39.689999,40.134998,39.599998,39.926498,39.926498,30642000
2017-02-03,40.149502,40.299999,40.018501,40.074501,40.074501,29268000
2017-02-06,39.985001,40.0835,39.762501,40.067001,40.067001,23690000
2017-02-07,40.199501,40.525002,40.089001,40.348499,40.348499,24824000
2017-02-08,40.349998,40.591999,40.1595,40.418999,40.418999,23106000
2017-02-09,40.475498,40.533001,40.227001,40.478001,40.478001,19794000
2017-02-10,40.584999,40.762501,40.488998,40.683498,40.683498,22700000
2017-02-13,40.799999,41.047951,40.774502,40.962002,40.962002,24266000
2017-02-14,40.950001,41.150002,40.799999,41.022499,41.022499,21094000
2017-02-15,40.967999,41.150002,40.9235,40.949001,40.949001,26272000
2017-02-16,40.996498,41.220001,40.949001,41.208,41.208,25752000
2017-02-17,41.151001,41.4035,41.082748,41.4035,41.4035,32220000
2017-02-21,41.432999,41.672501,41.4175,41.583,41.583,25246000
2017-02-22,41.432999,41.662498,41.431999,41.537998,41.537998,19658000
2017-02-23,41.506001,41.623001,41.144001,41.566502,41.566502,29456000
2017-02-24,41.386501,41.450001,41.209999,41.431999,41.431999,27844000
2017-02-27,41.227501,41.525002,41.200001,41.464001,41.464001,22030000
2017-02-28,41.280499,41.426998,41.009998,41.1605,41.1605,45216000
2017-03-01,41.442501,41.812752,41.362999,41.762001,41.762001,29930000
2017-03-02,41.692501,41.725498,41.481998,41.531502,41.531502,18850000
2017-03-03,41.528,41.568001,41.287552,41.453999,41.453999,17928000
2017-03-06,41.3475,41.444,41.119999,41.389,41.389,22180000
2017-03-07,41.369999,41.670502,41.326,41.595501,41.595501,20752000
2017-03-08,41.675499,41.907501,41.5895,41.768501,41.768501,19796000
2017-03-09,41.799999,42.099998,41.710499,41.933998,41.933998,25230000
2017-03-10,42.164001,42.245499,41.974998,42.162498,42.162498,34080000
2017-03-13,42.200001,42.43425,42.162498,42.277,42.277,24472000
2017-03-14,42.181999,42.362,42.040001,42.280998,42.280998,15598000
2017-03-15,42.379501,42.431499,42.038502,42.360001,42.360001,27630000
2017-03-16,42.4515,42.5425,42.306499,42.438999,42.438999,19552000
2017-03-17,42.580502,42.669998,42.355499,42.605999,42.605999,34246000
2017-03-20,42.5005,42.511002,42.2575,42.419998,42.419998,24630000
2017-03-21,42.57,42.674999,41.451,41.522999,41.522999,49270000
2017-03-22,41.595501,41.7775,41.359001,41.4795,41.4795,28030000
2017-03-23,41.049999,41.128502,40.61285,40.879002,40.879002,69742000
2017-03-24,41.004002,41.0965,40.4445,40.7215,40.7215,39620000
2017-03-27,40.3475,41.081501,40.168499,40.975498,40.975498,37886000
2017-03-28,41.0205,41.2995,40.701351,41.046001,41.046001,32410000
2017-03-29,41.25,41.638248,41.118999,41.570499,41.570499,35726000
2017-03-30,41.674999,41.683998,41.450001,41.575001,41.575001,21106000
2017-03-31,41.448502,41.582001,41.369499,41.478001,41.478001,28038000
2017-04-03,41.460999,42.0425,41.460999,41.927502,41.927502,33430000
2017-04-04,41.568001,41.758999,41.451801,41.7285,41.7285,20908000
2017-04-05,41.775501,42.122501,41.535999,41.570499,41.570499,31106000
2017-04-06,41.619999,41.8195,41.323002,41.394001,41.394001,25088000
2017-04-07,41.397999,41.424252,41.02565,41.233501,41.233501,21146000
2017-04-10,41.269501,41.467499,41.188499,41.2365,41.2365,19578000
2017-04-11,41.2355,41.371349,40.851002,41.1675,41.1675,21594000
2017-04-12,41.0965,41.333,41.050999,41.216,41.216,18010000
2017-04-13,41.106998,41.319,41.071999,41.178001,41.178001,22448000
2017-04-17,41.2505,41.887501,41.223499,41.858501,41.858501,17900000
2017-04-18,41.710999,41.946499,41.635502,41.841,41.841,16734000
2017-04-19,41.989498,42.111,41.814499,41.9105,41.9105,19084000
2017-04-20,42.071999,42.259998,41.966,42.0825,42.0825,19180000
2017-04-21,42.144001,42.194,42.029999,42.1595,42.1595,26472000
2017-04-24,42.560001,43.172501,42.493,43.138,43.138,27450000
