Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,11.606496,11.872001,11.484703,11.646098,11.646098,309415434
2007-01-04,11.681216,12.05357,11.665027,12.036385,12.036385,316686586
2007-01-05,12.017456,12.141989,11.908115,12.134268,12.134268,275914333
2007-01-08,12.146721,12.201018,12.009984,12.044355,12.044355,190888826
2007-01-09,12.09093,12.160669,11.985077,12.092176,12.092176,216062832
2007-01-10,12.065525,12.292674,12.005999,12.190806,12.190806,239634856
2007-01-11,12.383583,12.496909,12.358179,12.446348,12.446348,289408724
2007-01-12,12.502886,12.577855,12.453322,12.577855,12.577855,179618741
2007-01-16,12.641367,12.777108,12.535514,12.559922,12.559922,303890804
2007-01-17,12.537755,12.646847,12.313347,12.385576,12.385576,268968395
2007-01-18,12.316833,12.365651,12.140245,12.150208,12.150208,238169384
2007-01-19,12.153944,12.223185,12.12306,12.198029,12.198029,199878396
2007-01-22,12.266522,12.270258,11.917829,11.976111,11.976111,216982266
2007-01-23,11.974865,12.073496,11.887692,11.931528,11.931528,187319498
2007-01-24,12.066024,12.441865,12.037132,12.430159,12.430159,243280470
2007-01-25,12.478229,12.565402,12.096161,12.156684,12.156684,255694828
2007-01-26,12.227419,12.401018,12.130283,12.34971,12.34971,220684089
2007-01-29,12.403509,12.422189,12.216709,12.265775,12.265775,191744020
2007-01-30,12.303882,12.403509,12.234642,12.311852,12.311852,167846782
2007-01-31,12.3659,12.577855,12.341491,12.490682,12.490682,490074058
2007-02-01,12.602762,12.603011,11.993296,11.998776,11.998776,628695706
2007-02-02,12.020195,12.079722,11.900643,11.992549,11.992549,252402534
2007-02-05,11.892922,11.905376,11.611228,11.635388,11.635388,289356529
2007-02-06,11.6588,11.788315,11.637878,11.742984,11.742984,213673912
2007-02-07,11.801266,11.814466,11.675736,11.706372,11.706372,165409681
2007-02-08,11.657555,11.799522,11.585325,11.731776,11.731776,163679219
2007-02-09,11.747219,11.772872,11.494416,11.50413,11.50413,195072449
2007-02-12,11.473993,11.516583,11.333021,11.414466,11.414466,231042771
2007-02-13,11.435885,11.526297,11.388812,11.43464,11.43464,163113105
2007-02-14,11.457056,11.684454,11.437629,11.604753,11.604753,228806420
2007-02-15,11.606496,11.609734,11.474989,11.493669,11.493669,162302076
2007-02-16,11.526795,11.709859,11.508364,11.704628,11.704628,248006116
2007-02-20,11.668015,11.774616,11.574366,11.758427,11.758427,163313855
2007-02-21,11.702138,11.922312,11.649834,11.852076,11.852076,226469694
2007-02-22,11.922561,12.060793,11.815463,11.851826,11.851826,230617182
2007-02-23,11.849336,11.879224,11.651328,11.721565,11.721565,155886118
2007-02-26,11.776608,11.836882,11.550456,11.579846,11.579846,159391206
2007-02-27,11.332523,11.452075,11.137504,11.177355,11.177355,373908266
2007-02-28,11.218201,11.299397,11.034639,11.194291,11.194291,322496281
2007-03-01,11.025424,11.268264,10.958923,11.163905,11.163905,348710170
2007-03-02,11.086196,11.175611,10.926046,10.926046,10.926046,264331078
2007-03-05,10.884701,11.09591,10.884203,10.982585,10.982585,255156819
2007-03-06,11.144976,11.432149,11.142734,11.396035,11.396035,302477526
2007-03-07,11.524055,11.535263,11.314839,11.348463,11.348463,262343656
2007-03-08,11.437629,11.594043,11.310107,11.325549,11.325549,215316044
2007-03-09,11.407243,11.417206,11.21048,11.281713,11.281713,199854306
2007-03-12,11.272,11.33875,11.235636,11.326296,11.326296,139135567
2007-03-13,11.210729,11.25606,11.029409,11.03439,11.03439,256048147
2007-03-14,11.039372,11.174615,10.934017,11.158176,11.158176,321877972
2007-03-15,11.154689,11.203507,11.057055,11.113095,11.113095,158359353
2007-03-16,11.099646,11.125798,10.956184,10.980094,10.980094,227212468
2007-03-19,11.03987,11.17063,10.974614,11.138998,11.138998,208687290
2007-03-20,11.103133,11.148214,11.048587,11.09043,11.09043,137372985
2007-03-21,11.090928,11.371626,11.088687,11.371128,11.371128,232801338
2007-03-22,11.347716,11.511104,11.271004,11.507866,11.507866,228079706
2007-03-23,11.493171,11.54149,11.384329,11.502635,11.502635,165068406
2007-03-26,11.470755,11.581589,11.347965,11.581589,11.581589,189118214
2007-03-27,11.545475,11.587318,11.465524,11.547218,11.547218,150208917
2007-03-28,11.503632,11.592548,11.460792,11.503881,11.503881,184352418
2007-03-29,11.570381,11.606496,11.332523,11.47997,11.47997,160137995
2007-03-30,11.50936,11.541739,11.360916,11.411228,11.411228,135714793
2007-04-02,11.401265,11.420443,11.260792,11.420443,11.420443,138457033
2007-04-03,11.557928,11.811976,11.556683,11.77088,11.77088,261046814
2007-04-04,11.759423,11.780843,11.695662,11.731527,11.731527,151718555
2007-04-05,11.738501,11.758177,11.696658,11.743732,11.743732,109039179
2007-04-09,11.780344,11.780843,11.596284,11.66154,11.66154,122943100
2007-04-10,11.633644,11.725799,11.585574,11.618949,11.618949,119618686
2007-04-11,11.60799,11.691179,11.522062,11.569883,11.569883,153051532
2007-04-12,11.556683,11.656309,11.512847,11.641116,11.641116,108721995
2007-04-13,11.667517,11.675487,11.540742,11.613719,11.613719,112211024
2007-04-16,11.667766,11.88022,11.660045,11.812474,11.812474,203877329
2007-04-17,11.800768,11.865276,11.745973,11.775861,11.775861,128885290
2007-04-18,11.737505,11.952698,11.694416,11.855812,11.855812,227670177
2007-04-19,11.818202,12.003757,11.695911,11.747219,11.747219,442034667
2007-04-20,12.217207,12.266522,12.0055,12.016957,12.016957,488283372
