Date,Open,High,Low,Close,Adj Close,Volume
2016-01-04,37.150002,37.202999,36.562901,37.091999,37.091999,65456000
2016-01-05,37.322498,37.599998,36.931999,37.129002,37.129002,39014000
2016-01-06,36.5,37.359001,36.445999,37.181,37.181,38940000
2016-01-07,36.515499,36.924999,35.952999,36.3195,36.3195,59274000
2016-01-08,36.572498,36.661499,35.650002,35.723499,35.723499,49018000
2016-01-11,35.830502,35.942749,35.176998,35.801498,35.801498,41812000
2016-01-12,36.084,36.4375,35.865849,36.303501,36.303501,40490000
2016-01-13,36.5425,36.737,34.9305,35.028,35.028,50034000
2016-01-14,35.269001,36.096249,34.455002,35.736,35.736,44516000
2016-01-15,34.614498,35.337002,34.268501,34.7225,34.7225,72162000
2016-01-19,35.165001,35.499001,34.670502,35.0895,35.0895,45362000
2016-01-20,34.4305,35.342499,33.662998,34.922501,34.922501,68900000
2016-01-21,35.109001,35.959499,34.723,35.329498,35.329498,48244000
2016-01-22,36.18,36.406502,36.00605,36.262501,36.262501,40236000
2016-01-25,36.179001,36.484001,35.5005,35.5835,35.5835,34234000
2016-01-26,35.692501,35.914001,35.324001,35.652,35.652,26634000
2016-01-27,35.683498,35.911751,34.719501,34.9995,34.9995,43884000
2016-01-28,36.111,36.684502,35.6175,36.548,36.548,53528000
2016-01-29,36.5765,37.2495,36.34,37.147499,37.147499,69486000
2016-02-01,37.522999,37.893002,37.163502,37.599998,37.599998,102784000
2016-02-02,39.224998,39.4935,38.232498,38.232498,38.232498,126962000
2016-02-03,38.511002,38.724998,36.025002,36.3475,36.3475,123420000
2016-02-04,36.140499,36.349998,35.092999,35.400501,35.400501,103374000
2016-02-05,35.193501,35.199501,34.0075,34.178501,34.178501,102114000
2016-02-08,33.392502,34.2015,33.153,34.137001,34.137001,84948000
2016-02-09,33.616001,34.994999,33.438499,33.905499,33.905499,72178000
2016-02-10,34.342999,35.065498,34.106499,34.206001,34.206001,52760000
2016-02-11,33.75,34.467499,33.443401,34.155499,34.155499,60480000
2016-02-12,34.513,34.6875,33.93,34.119999,34.119999,42828000
2016-02-16,34.648998,34.900002,34.252499,34.549999,34.549999,50400000
2016-02-17,34.904499,35.487499,34.569,35.419998,35.419998,49852000
2016-02-18,35.5,35.6175,34.801498,34.8675,34.8675,37664000
2016-02-19,34.751499,35.154049,34.702499,35.045502,35.045502,31786000
2016-02-22,35.372501,35.661999,35.1255,35.323002,35.323002,38996000
