Date,Open,High,Low,Close,Adj Close,Volume
2013-01-02,17.918339,18.10713,17.846855,18.013729,18.013729,102033017
2013-01-03,18.055573,18.229919,17.950716,18.024191,18.024191,93075567
2013-01-04,18.165413,18.467529,18.124067,18.380356,18.380356,110954331
2013-01-07,18.317591,18.415474,18.196297,18.300158,18.300158,66476239
2013-01-08,18.319834,18.338762,18.043119,18.264042,18.264042,67295297
2013-01-09,18.238388,18.38982,18.14698,18.384092,18.384092,81291563
2013-01-10,18.501402,18.55545,18.269024,18.467777,18.467777,73703226
2013-01-11,18.48073,18.49144,18.338762,18.430668,18.430668,51600690
2013-01-14,18.356195,18.48571,17.991314,18.013729,18.013729,114985384
2013-01-15,17.916096,18.306383,17.736021,18.055573,18.055573,157696879
2013-01-16,17.992559,18.040878,17.775124,17.812983,17.812983,81239368
2013-01-17,17.875748,17.923817,17.709122,17.716595,17.716595,88791570
2013-01-18,17.692682,17.752708,17.467775,17.54698,17.54698,129555794
2013-01-22,17.550716,17.567652,17.323069,17.506132,17.506132,152264594
2013-01-23,18.331041,18.655075,18.326059,18.468275,18.468275,237249950
2013-01-24,18.461802,18.850096,18.443619,18.78484,18.78484,135815168
2013-01-25,18.699162,18.891191,18.686209,18.771391,18.771391,89369729
2013-01-28,18.72382,18.81946,18.62743,18.698166,18.698166,65327951
2013-01-29,18.599035,18.853085,18.593805,18.771639,18.771639,70145942
2013-01-30,18.773134,18.952711,18.75246,18.775375,18.775375,69579828
2013-01-31,18.692684,18.86977,18.686209,18.821701,18.821701,65613015
2013-02-01,18.884216,19.342501,18.881727,19.317593,19.317593,150405652
2013-02-04,19.120581,19.189821,18.885962,18.90464,18.90464,122075862
2013-02-05,18.957193,19.205763,18.91585,19.072014,19.072014,75108474
2013-02-06,18.905886,19.251839,18.891689,19.18235,19.18235,83435569
2013-02-07,19.170645,19.397543,19.066036,19.276497,19.276497,114033831
2013-02-08,19.43042,19.593309,19.416224,19.56093,19.56093,121256803
2013-02-11,19.387333,19.501902,19.271517,19.487455,19.487455,87037018
2013-02-12,19.47077,19.623945,19.411491,19.444616,19.444616,74638720
2013-02-13,19.43042,19.560432,19.426435,19.498415,19.498415,48107646
2013-02-14,19.420458,19.644867,19.371639,19.621952,19.621952,69672173
2013-02-15,19.61149,19.757444,19.603271,19.748228,19.748228,109601278
2013-02-19,19.825439,20.099663,19.807756,20.095926,20.095926,117711564
2013-02-20,20.05732,20.148727,19.720831,19.737518,19.737518,110982436
2013-02-21,19.875502,20.061056,19.706635,19.813982,19.813982,140781714
2013-02-22,19.906883,19.956448,19.770893,19.918093,19.918093,82463941
2013-02-25,19.982599,20.134781,19.688454,19.695427,19.695427,92501423
2013-02-26,19.800781,19.824444,19.536772,19.679485,19.679485,88430220
2013-02-27,19.795799,20.043621,19.703896,19.919836,19.919836,81347773
2013-02-28,19.952711,20.099413,19.95097,19.955202,19.955202,90971711
2013-03-01,19.87052,20.103148,19.829424,20.079487,20.079487,87342157
2013-03-04,20.05732,20.494183,20.049849,20.460808,20.460808,111440145
2013-03-05,20.645864,20.925318,20.645117,20.886711,20.886711,162370331
2013-03-06,20.947235,21.021208,20.642876,20.706886,20.706886,115350748
2013-03-07,20.773636,20.837397,20.662054,20.737272,20.737272,82415761
2013-03-08,20.784594,20.795055,20.549227,20.710373,20.710373,116912581
2013-03-11,20.714607,20.914108,20.709873,20.792564,20.792564,64027093
2013-03-12,20.690199,20.719587,20.514854,20.612988,20.612988,80633104
2013-03-13,20.620211,20.689699,20.480982,20.555702,20.555702,65898080
2013-03-14,20.597546,20.597546,20.358442,20.461803,20.461803,66295564
2013-03-15,20.386087,20.43092,20.25757,20.281481,20.281481,124452737
2013-03-18,20.049849,20.243124,19.961927,20.119337,20.119337,73807616
2013-03-19,20.205267,20.404768,20.085962,20.207258,20.207258,84242583
2013-03-20,20.344494,20.361429,20.210247,20.291693,20.291693,58771467
2013-03-21,20.206511,20.346735,20.170645,20.205765,20.205765,59325536
2013-03-22,20.292439,20.304892,20.165415,20.182102,20.182102,59751126
2013-03-25,20.234406,20.40427,20.095179,20.165415,20.165415,68736680
2013-03-26,20.261555,20.274008,20.119337,20.234655,20.234655,47854701
2013-03-27,20.09169,20.099663,19.958441,19.991568,19.991568,86852328
2013-03-28,20.024693,20.059065,19.758442,19.780607,19.780607,91855009
2013-04-01,19.801031,19.981356,19.757195,19.954954,19.954954,72562968
2013-04-02,20.038391,20.294682,20.024942,20.250097,20.250097,81966082
2013-04-03,20.260557,20.27899,19.942001,20.079737,20.079737,69800653
2013-04-04,20.031168,20.068527,19.708628,19.802525,19.802525,98270968
2013-04-05,19.578115,19.60128,19.337519,19.503147,19.503147,137870844
2013-04-08,19.396049,19.415974,19.138266,19.298912,19.298912,113708616
2013-04-09,19.315102,19.520582,19.255575,19.368652,19.368652,86615444
2013-04-10,19.49991,19.734779,19.327557,19.680733,19.680733,79440651
2013-04-11,19.74798,19.75346,19.528303,19.685963,19.685963,81452163
2013-04-12,19.725813,19.728554,19.500158,19.677494,19.677494,65713390
2013-04-15,19.575377,19.850595,19.352961,19.475252,19.475252,98491793
2013-04-16,19.591316,19.825687,19.524817,19.760183,19.760183,69941178
2013-04-17,19.595303,19.69717,19.37986,19.490944,19.490944,81785407
2013-04-18,19.560432,19.571642,18.960432,19.076248,19.076248,133398142
2013-04-19,19.157194,20.010994,19.084965,19.922077,19.922077,232998073
2013-04-22,19.94026,20.023945,19.302649,19.928055,19.928055,115768308
2013-04-23,19.950222,20.311369,19.93428,20.122078,20.122078,92035684
2013-04-24,20.127308,20.373634,20.124569,20.260309,20.260309,73438237
2013-04-25,20.330048,20.335527,20.115353,20.151964,20.151964,79986690
2013-04-26,20.114607,20.118092,19.840134,19.960682,19.960682,99880980
2013-04-29,20.006262,20.490696,20.000034,20.400036,20.400036,92376959
2013-04-30,20.39854,20.613735,20.365664,20.537271,20.537271,92613843
2013-05-01,20.504644,20.541006,20.332788,20.434158,20.434158,58418148
2013-05-02,20.42594,20.785839,20.399788,20.662802,20.662802,81034603
2013-05-03,20.845865,21.090946,20.821955,21.064047,21.064047,100880714
2013-05-06,21.12731,21.465792,21.12731,21.458319,21.458319,85973045
2013-05-07,21.494682,21.516102,21.187334,21.350721,21.350721,78653713
2013-05-08,21.344994,21.765417,21.243126,21.759192,21.759192,99102072
2013-05-09,21.689701,21.909378,21.624695,21.705643,21.705643,88353936
2013-05-10,21.801035,21.931295,21.722578,21.923574,21.923574,76192522
2013-05-13,21.8902,21.979366,21.752966,21.856327,21.856327,58157173
2013-05-14,21.855579,22.134285,21.846615,22.094685,22.094685,63408784
2013-05-15,22.3039,22.82395,22.267038,22.811747,22.811747,160033605
2013-05-16,22.889206,22.913614,22.466042,22.512367,22.512367,128865215
2013-05-17,22.665545,22.75197,22.42893,22.644623,22.644623,112098604
2013-05-20,22.540512,22.929056,22.540512,22.628433,22.628433,91248746
2013-05-21,22.61573,22.70639,22.356453,22.589579,22.589579,79617311
2013-05-22,22.47974,22.64786,22.089205,22.152468,22.152468,102807910
2013-05-23,21.843126,22.165916,21.768408,21.987335,21.987335,91345105
2013-05-24,21.799789,21.888456,21.693935,21.751471,21.751471,92216359
2013-05-28,22.00502,22.220213,21.927809,21.949478,21.949478,90638467
2013-05-29,21.810997,21.867785,21.526564,21.626688,21.626688,80837869
2013-05-30,21.666788,21.89045,21.579365,21.68771,21.68771,85145956
2013-05-31,21.621956,21.843126,21.607012,21.699165,21.699165,79071272
2013-06-03,21.7435,21.767658,21.295679,21.609751,21.609751,99399181
2013-06-04,21.615231,21.683475,21.272017,21.397299,21.397299,75024159
2013-06-05,21.482229,21.655081,21.348232,21.412243,21.412243,84587872
2013-06-06,21.526812,21.577374,21.101406,21.53528,21.53528,103550684
2013-06-07,21.679241,21.917847,21.552217,21.911121,21.911121,107385002
2013-06-10,21.97015,22.19182,21.920088,22.172392,22.172392,93862506
2013-06-11,22.016726,22.092194,21.905891,21.913115,21.913115,70567517
2013-06-12,22.053837,22.067286,21.660063,21.718096,21.718096,88522565
2013-06-13,21.643375,21.909378,21.5567,21.843126,21.843126,83106340
2013-06-14,21.920338,22.034908,21.771645,21.79431,21.79431,90136592
2013-06-17,21.898668,22.152716,21.875008,22.073513,22.073513,86173794
2013-06-18,22.133289,22.440886,22.125816,22.431421,22.431421,87000883
2013-06-19,22.450102,22.685966,22.353712,22.432917,22.432917,117073180
2013-06-20,22.266291,22.440886,22.000288,22.035904,22.035904,135385563
2013-06-21,22.125568,22.163923,21.745243,21.94101,21.94101,159889066
2013-06-24,21.715605,21.826191,21.50066,21.663549,21.663549,121128323
2013-06-25,21.849602,21.909876,21.532043,21.574135,21.574135,102510801
2013-06-26,21.76218,21.868032,21.682978,21.759689,21.759689,73530581
2013-06-27,21.887959,22.034658,21.83441,21.84487,21.84487,77348840
2013-06-28,21.790823,21.963675,21.77314,21.927061,21.927061,94324230
2013-07-01,22.078493,22.218719,22.042379,22.114111,22.114111,69250599
2013-07-02,22.171894,22.19182,21.849852,21.975382,21.975382,75943592
2013-07-03,21.915356,22.14624,21.880487,22.077995,22.077995,42036977
2013-07-05,22.167162,22.301659,22.10066,22.253838,22.253838,68331166
2013-07-08,22.396303,22.572144,22.343252,22.542753,22.542753,79075287
2013-07-09,22.689953,22.73852,22.365667,22.54649,22.54649,79472771
2013-07-10,22.501907,22.693439,22.425444,22.56517,22.56517,68592140
2013-07-11,22.739765,22.934286,22.628183,22.92009,22.92009,103755449
2013-07-12,22.914112,22.988832,22.795557,22.988832,22.988832,103113050
2013-07-15,23.021212,23.113365,22.823452,23.030924,23.030924,78713937
2013-07-16,23.091698,23.112617,22.762182,22.9044,22.9044,79617311
2013-07-17,22.939018,23.084972,22.821959,22.877998,22.877998,60469809
2013-07-18,22.888956,22.914112,22.495432,22.681982,22.681982,145924920
2013-07-19,22.082479,22.489454,21.808506,22.331297,22.331297,295475379
2013-07-22,22.465794,22.731546,22.341259,22.68248,22.68248,116563276
2013-07-23,22.68248,22.739765,22.40527,22.510626,22.510626,82134711
2013-07-24,22.596802,22.672518,22.433414,22.488209,22.488209,83451629
2013-07-25,22.263302,22.337523,22.069279,22.109629,22.109629,120493954
2013-07-26,22.091944,22.166664,21.967661,22.051098,22.051098,71374530
2013-07-29,22.039888,22.286963,21.940014,21.974384,21.974384,75959652
2013-07-30,22.053837,22.306639,21.939514,22.189827,22.189827,70487217
2013-07-31,22.241385,22.329056,22.07177,22.110872,22.110872,87265872
2013-08-01,22.291447,22.529305,22.291447,22.521086,22.521086,85856610
2013-08-02,22.501657,22.590326,22.436403,22.579617,22.579617,68812965
2013-08-05,22.550226,22.553465,22.396053,22.540512,22.540512,52584363
2013-08-06,22.532791,22.657824,22.309628,22.330549,22.330549,60469809
2013-08-07,22.292442,22.377375,22.144247,22.183102,22.183102,55374783
2013-08-08,22.30365,22.312368,22.049603,22.233166,22.233166,59743096
2013-08-09,22.180861,22.304398,22.166912,22.177126,22.177126,53146462
2013-08-12,22.089703,22.092194,21.958942,22.055082,22.055082,55286453
2013-08-13,22.087959,22.129553,21.8232,21.94898,21.94898,57004870
2013-08-14,21.877249,21.923574,21.598045,21.664047,21.664047,83600184
2013-08-15,21.530298,21.542253,21.3699,21.411245,21.411245,75048249
2013-08-16,21.451593,21.480486,21.333536,21.342752,21.342752,67255147
2013-08-19,21.362677,21.718594,21.356201,21.560436,21.560436,72707508
2013-08-20,21.627684,21.721333,21.507883,21.554708,21.554708,49504863
2013-08-21,21.684969,21.840885,21.581608,21.652094,21.652094,70555472
2013-08-22,21.736029,21.787086,21.675007,21.761185,21.761185,34926424
2013-08-23,21.863798,21.868032,21.662554,21.674009,21.674009,43245489
2013-08-26,21.668779,21.790823,21.570398,21.578867,21.578867,42257801
2013-08-27,21.41025,21.512615,21.118343,21.174383,21.174383,69623993
2013-08-28,21.176874,21.305391,21.115105,21.134533,21.134533,53395392
2013-08-29,21.147484,21.429178,21.135529,21.305889,21.305889,59361671
2013-08-30,21.31411,21.370897,21.060062,21.093437,21.093437,74743109
2013-09-03,21.27924,21.573887,21.269028,21.429178,21.429178,82210996
2013-09-04,21.428431,21.755953,21.299416,21.709377,21.709377,81954037
2013-09-05,21.755953,21.914858,21.708879,21.906887,21.906887,51845604
2013-09-06,21.978619,22.011993,21.76193,21.907387,21.907387,62698130
2013-09-09,22.010748,22.160686,21.978121,22.118345,22.118345,49569103
2013-09-10,22.167412,22.216726,22.017473,22.133787,22.133787,51697050
2013-09-11,22.130548,22.340511,22.069279,22.321085,22.321085,64665477
