Date,Open,High,Low,Close,Adj Close,Volume
2009-01-02,7.68619,8.015456,7.60898,8.003003,8.003003,144961322
2009-01-05,7.995033,8.250077,7.845593,8.170624,8.170624,196293007
2009-01-06,8.293414,8.488184,8.129279,8.320313,8.320313,257971329
2009-01-07,8.177349,8.241857,7.938993,8.020188,8.020188,180453860
2009-01-08,7.927287,8.099391,7.903874,8.099391,8.099391,144567852
2009-01-09,8.156926,8.156926,7.805742,7.847336,7.847336,174270770
2009-01-12,7.87822,7.943974,7.726788,7.788058,7.788058,132667413
2009-01-13,7.765144,7.98507,7.730773,7.828656,7.828656,177964564
2009-01-14,7.72106,7.815705,7.415953,7.496153,7.496153,219535801
2009-01-15,7.41147,7.561159,7.142976,7.446837,7.446837,238269759
2009-01-16,7.597024,7.677473,7.364895,7.463774,7.463774,209759293
2009-01-20,7.450573,7.45954,7.042354,7.042354,7.042354,202684876
2009-01-21,7.181831,7.559166,7.181831,7.548706,7.548706,197718329
2009-01-22,7.423176,7.70487,7.351196,7.633886,7.633886,331919470
2009-01-23,7.702878,8.268009,7.577099,8.087187,8.087187,430921167
2009-01-26,8.090923,8.169379,7.984074,8.066515,8.066515,185119281
2009-01-27,8.130774,8.315581,8.076477,8.256054,8.256054,197830749
2009-01-28,8.417947,8.775358,8.376353,8.684199,8.684199,308809170
2009-01-29,8.581335,8.594037,8.470999,8.550949,8.550949,292444059
2009-01-30,8.585071,8.687437,8.368632,8.431646,8.431646,187580472
2009-02-02,8.326042,8.592792,8.269006,8.482456,8.482456,209056670
2009-02-03,8.532269,8.542979,8.314585,8.479467,8.479467,263243015
2009-02-04,8.470002,8.827911,8.447586,8.542979,8.542979,273718132
2009-02-05,8.490924,8.851323,8.393539,8.809978,8.809978,291665150
2009-02-06,8.878222,9.310353,8.852817,9.247339,9.247339,282579221
2009-02-09,9.247339,9.489431,9.14821,9.433889,9.433889,199838246
2009-02-10,9.3644,9.402258,8.913839,8.929281,8.929281,285213056
2009-02-11,8.94024,9.090925,8.792045,8.917575,8.917575,210048373
2009-02-12,8.79603,9.056554,8.754187,9.042357,9.042357,222844155
2009-02-13,9.020937,9.040863,8.847587,8.908608,8.908608,166489714
2009-02-17,8.630401,8.644847,8.460538,8.534511,8.534511,228067661
2009-02-18,8.648583,8.80151,8.48121,8.794785,8.794785,241883252
2009-02-19,8.903378,8.96141,8.503377,8.534012,8.534012,200295955
2009-02-20,8.419691,8.690426,8.343726,8.628907,8.628907,249616129
2009-02-23,8.642605,8.712344,8.207984,8.220687,8.220687,209626799
2009-02-24,8.244597,8.707861,8.241359,8.604,8.604,244749957
2009-02-25,8.521808,8.774611,8.44136,8.509106,8.509106,258529413
2009-02-26,8.616702,8.779343,8.397524,8.398022,8.398022,225064447
2009-02-27,8.292667,8.563402,8.246839,8.418197,8.418197,217612620
2009-03-02,8.302132,8.485694,8.119566,8.148458,8.148458,232407869
2009-03-03,8.220936,8.311098,8.028657,8.106614,8.106614,261970262
2009-03-04,8.048831,8.194286,7.855057,7.943227,7.943227,313908211
2009-03-05,7.882455,7.947212,7.537747,7.612467,7.612467,262175027
2009-03-06,7.651819,7.725792,7.32878,7.685443,7.685443,290452622
2009-03-09,7.471495,7.63563,7.209228,7.245094,7.245094,259822241
2009-03-10,7.428407,7.733513,7.32878,7.67548,7.67548,270217058
2009-03-11,7.72355,7.970126,7.61421,7.918071,7.918071,237832124
2009-03-12,7.908856,8.094659,7.811969,8.058046,8.058046,201717262
2009-03-13,8.122057,8.15593,7.945967,8.080213,8.080213,156841686
2009-03-16,8.119317,8.212468,7.935008,7.962405,7.962405,198613673
2009-03-17,7.974609,8.352194,7.947461,8.352194,8.352194,189206544
2009-03-18,8.338993,8.468259,8.170624,8.296403,8.296403,201239478
2009-03-19,8.261036,8.368632,8.153937,8.217698,8.217698,165064391
2009-03-20,8.226664,8.293663,8.128034,8.223178,8.223178,190226352
2009-03-23,8.30786,8.703627,8.29466,8.682456,8.682456,171500425
2009-03-24,8.630152,8.812967,8.567885,8.64684,8.64684,153372732
2009-03-25,8.727288,8.7507,8.374859,8.569629,8.569629,174102141
2009-03-26,8.795283,8.94547,8.679965,8.799268,8.799268,241032074
2009-03-27,8.717325,8.767139,8.604498,8.66004,8.66004,133410187
2009-03-30,8.531771,8.563153,8.369878,8.535258,8.535258,124227898
2009-03-31,8.690675,8.804748,8.622182,8.669006,8.669006,146760038
2009-04-01,8.562406,8.847836,8.483452,8.819193,8.819193,132542948
2009-04-02,9.048833,9.209481,8.974362,9.028658,9.028658,180192885
2009-04-03,9.078472,9.258298,8.916578,9.209979,9.209979,152160204
2009-04-06,9.140738,9.210975,9.001261,9.171623,9.171623,131703815
2009-04-07,9.031149,9.059792,8.84958,8.932768,8.932768,147755757
2009-04-08,9.053565,9.090925,8.871996,9.016205,9.016205,111022586
2009-04-09,9.203005,9.323802,9.122058,9.277725,9.277725,135811153
